My Girl 2,1994,PG,11 Feb 1994,99 min,"Comedy, Drama, Family",Howard Zieff,"Laurice Elehwany, Janet Kovalcik","Dan Aykroyd, Jamie Lee Curtis, Anna Chlumsky","Vada Sultenfuss must go to LA to stay with her Uncle Phil to do some research on her mother's life, but finds much more.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMDk3ZTBjZGQtNTVkMi00ZDg5LTkxNzQtZjgyMzI0YjVjMWU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '27%'}",N/A,5.3,"20,152",tt0110613,movie,07 Dec 2004,"$17,359,799",N/A,N/A,True
Open Season: Scared Silly,2015,PG,08 Mar 2016,84 min,"Animation, Adventure, Comedy","David Feiss, Frantisek Vasa","Carlos Kotkin, John B. Carls, Steve Moore","Will Townsend, Donny Lucas, Melissa Sturm","Elliot, Boog and all of the beloved woodland creatures are back in a brand-new comedy adventure.",English,N/A,5 nominations,https://m.media-amazon.com/images/M/MV5BZTZiZjA4ZmEtNGQ0Yy00YjI4LWJkMjgtYTljNThhMTMwZDE4XkEyXkFqcGdeQXVyMTA5ODEyNTc5._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.0/10'}",N/A,5,"3,273",tt4938374,movie,08 Mar 2016,N/A,N/A,N/A,True
Pineapple Express,2008,R,06 Aug 2008,111 min,"Action, Comedy, Crime",David Gordon Green,"Seth Rogen, Evan Goldberg, Judd Apatow","Seth Rogen, James Franco, Gary Cole",A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.,"English, Cantonese, Korean",United States,2 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BMTY1MTE4NzAwM15BMl5BanBnXkFtZTcwNzg3Mjg2MQ@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.9/10'}",64,6.9,"343,799",tt0910936,movie,22 May 2017,"$87,341,380",N/A,N/A,True
Pineapple Express,2008,R,06 Aug 2008,111 min,"Action, Comedy, Crime",David Gordon Green,"Seth Rogen, Evan Goldberg, Judd Apatow","Seth Rogen, James Franco, Gary Cole",A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.,"English, Cantonese, Korean",United States,2 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BMTY1MTE4NzAwM15BMl5BanBnXkFtZTcwNzg3Mjg2MQ@@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '64/100'}",64,6.9,"343,799",tt0910936,movie,22 May 2017,"$87,341,380",N/A,N/A,True
Planet 51,2009,PG,20 Nov 2009,91 min,"Animation, Adventure, Comedy","Jorge Blanco, Javier Abad, Marcos Martínez","Joe Stillman, Javier Abad, Jorge Blanco","Dwayne Johnson, Seann William Scott, Jessica Biel","An alien civilization is invaded by Astronaut Chuck Baker, who believes that the planet was uninhabited. Wanted by the military, Baker must get back to his ship before it goes into orbit without him.","English, Spanish","Spain, United Kingdom, United States",3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BYzA3NDEwMGYtZWVmNi00MDRiLWExYWItM2I1ZTQ5NDI4NTQyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.0/10'}",39,6,"56,236",tt0762125,movie,09 Mar 2010,"$42,194,060",N/A,N/A,True
Planet 51,2009,PG,20 Nov 2009,91 min,"Animation, Adventure, Comedy","Jorge Blanco, Javier Abad, Marcos Martínez","Joe Stillman, Javier Abad, Jorge Blanco","Dwayne Johnson, Seann William Scott, Jessica Biel","An alien civilization is invaded by Astronaut Chuck Baker, who believes that the planet was uninhabited. Wanted by the military, Baker must get back to his ship before it goes into orbit without him.","English, Spanish","Spain, United Kingdom, United States",3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BYzA3NDEwMGYtZWVmNi00MDRiLWExYWItM2I1ZTQ5NDI4NTQyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '23%'}",39,6,"56,236",tt0762125,movie,09 Mar 2010,"$42,194,060",N/A,N/A,True
Planet 51,2009,PG,20 Nov 2009,91 min,"Animation, Adventure, Comedy","Jorge Blanco, Javier Abad, Marcos Martínez","Joe Stillman, Javier Abad, Jorge Blanco","Dwayne Johnson, Seann William Scott, Jessica Biel","An alien civilization is invaded by Astronaut Chuck Baker, who believes that the planet was uninhabited. Wanted by the military, Baker must get back to his ship before it goes into orbit without him.","English, Spanish","Spain, United Kingdom, United States",3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BYzA3NDEwMGYtZWVmNi00MDRiLWExYWItM2I1ZTQ5NDI4NTQyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '39/100'}",39,6,"56,236",tt0762125,movie,09 Mar 2010,"$42,194,060",N/A,N/A,True
Poms,2019,PG-13,10 May 2019,90 min,"Comedy, Drama, Sport",Zara Hayes,"Zara Hayes, Shane Atkinson","Diane Keaton, Jacki Weaver, Celia Weston","POMS is a comedy about a group of women who form a cheer leading squad at their retirement community, proving that you're never too old to 'bring it!'",English,"United Kingdom, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BMTk0ZmYwZjgtZWEwZi00MWEyLWFkZmItOTUzMmU5Y2Q5YTFjXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.1/10'}",36,6.1,"6,570",tt5125894,movie,23 Jul 2019,"$13,631,124",N/A,N/A,True
Poms,2019,PG-13,10 May 2019,90 min,"Comedy, Drama, Sport",Zara Hayes,"Zara Hayes, Shane Atkinson","Diane Keaton, Jacki Weaver, Celia Weston","POMS is a comedy about a group of women who form a cheer leading squad at their retirement community, proving that you're never too old to 'bring it!'",English,"United Kingdom, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BMTk0ZmYwZjgtZWEwZi00MWEyLWFkZmItOTUzMmU5Y2Q5YTFjXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '36%'}",36,6.1,"6,570",tt5125894,movie,23 Jul 2019,"$13,631,124",N/A,N/A,True
Poms,2019,PG-13,10 May 2019,90 min,"Comedy, Drama, Sport",Zara Hayes,"Zara Hayes, Shane Atkinson","Diane Keaton, Jacki Weaver, Celia Weston","POMS is a comedy about a group of women who form a cheer leading squad at their retirement community, proving that you're never too old to 'bring it!'",English,"United Kingdom, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BMTk0ZmYwZjgtZWEwZi00MWEyLWFkZmItOTUzMmU5Y2Q5YTFjXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '36/100'}",36,6.1,"6,570",tt5125894,movie,23 Jul 2019,"$13,631,124",N/A,N/A,True
Seabiscuit,2003,PG-13,25 Jul 2003,140 min,"Drama, History, Sport",Gary Ross,"Laura Hillenbrand, Gary Ross","Tobey Maguire, Jeff Bridges, Elizabeth Banks",True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,English,United States,Nominated for 7 Oscars. 6 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BMWVmMmE1YzItNGUyZS00MzgwLWFhNzYtYjM4ZTJmZDVjNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.3/10'}",72,7.3,"74,158",tt0329575,movie,16 Dec 2003,"$120,277,854",N/A,N/A,True
Seabiscuit,2003,PG-13,25 Jul 2003,140 min,"Drama, History, Sport",Gary Ross,"Laura Hillenbrand, Gary Ross","Tobey Maguire, Jeff Bridges, Elizabeth Banks",True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,English,United States,Nominated for 7 Oscars. 6 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BMWVmMmE1YzItNGUyZS00MzgwLWFhNzYtYjM4ZTJmZDVjNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '78%'}",72,7.3,"74,158",tt0329575,movie,16 Dec 2003,"$120,277,854",N/A,N/A,True
Seabiscuit,2003,PG-13,25 Jul 2003,140 min,"Drama, History, Sport",Gary Ross,"Laura Hillenbrand, Gary Ross","Tobey Maguire, Jeff Bridges, Elizabeth Banks",True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,English,United States,Nominated for 7 Oscars. 6 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BMWVmMmE1YzItNGUyZS00MzgwLWFhNzYtYjM4ZTJmZDVjNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '72/100'}",72,7.3,"74,158",tt0329575,movie,16 Dec 2003,"$120,277,854",N/A,N/A,True
Space Cowboys,2000,PG-13,04 Aug 2000,130 min,"Action, Adventure, Thriller",Clint Eastwood,"Ken Kaufman, Howard Klausner","Clint Eastwood, Tommy Lee Jones, Donald Sutherland","When retired engineer Frank Corvin (Clint Eastwood) is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.",English,United States,Nominated for 1 Oscar. 4 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTk4NzAwOTkwMF5BMl5BanBnXkFtZTYwMDM3MTM3._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.5/10'}",73,6.5,"82,766",tt0186566,movie,17 Apr 2001,"$90,464,773",N/A,N/A,True
Space Cowboys,2000,PG-13,04 Aug 2000,130 min,"Action, Adventure, Thriller",Clint Eastwood,"Ken Kaufman, Howard Klausner","Clint Eastwood, Tommy Lee Jones, Donald Sutherland","When retired engineer Frank Corvin (Clint Eastwood) is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.",English,United States,Nominated for 1 Oscar. 4 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTk4NzAwOTkwMF5BMl5BanBnXkFtZTYwMDM3MTM3._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '78%'}",73,6.5,"82,766",tt0186566,movie,17 Apr 2001,"$90,464,773",N/A,N/A,True
Space Cowboys,2000,PG-13,04 Aug 2000,130 min,"Action, Adventure, Thriller",Clint Eastwood,"Ken Kaufman, Howard Klausner","Clint Eastwood, Tommy Lee Jones, Donald Sutherland","When retired engineer Frank Corvin (Clint Eastwood) is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.",English,United States,Nominated for 1 Oscar. 4 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTk4NzAwOTkwMF5BMl5BanBnXkFtZTYwMDM3MTM3._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '73/100'}",73,6.5,"82,766",tt0186566,movie,17 Apr 2001,"$90,464,773",N/A,N/A,True
Team America: World Police,2004,R,15 Oct 2004,98 min,"Action, Comedy",Trey Parker,"Trey Parker, Matt Stone, Pam Brady","Trey Parker, Matt Stone, Elle Russ","Popular Broadway actor Gary Johnston is recruited by the elite counter-terrorism organization Team America: World Police. As the world begins to crumble around him, he must battle with terrorists, celebrities and falling in love.","English, French, Klingon, Korean, Arabic","United States, Germany",1 win & 11 nominations,https://m.media-amazon.com/images/M/MV5BMTM2Nzc4NjYxMV5BMl5BanBnXkFtZTcwNTM1MTcyMQ@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.2/10'}",64,7.2,"171,660",tt0372588,movie,17 May 2005,"$32,786,074",N/A,N/A,True
Team America: World Police,2004,R,15 Oct 2004,98 min,"Action, Comedy",Trey Parker,"Trey Parker, Matt Stone, Pam Brady","Trey Parker, Matt Stone, Elle Russ","Popular Broadway actor Gary Johnston is recruited by the elite counter-terrorism organization Team America: World Police. As the world begins to crumble around him, he must battle with terrorists, celebrities and falling in love.","English, French, Klingon, Korean, Arabic","United States, Germany",1 win & 11 nominations,https://m.media-amazon.com/images/M/MV5BMTM2Nzc4NjYxMV5BMl5BanBnXkFtZTcwNTM1MTcyMQ@@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '77%'}",64,7.2,"171,660",tt0372588,movie,17 May 2005,"$32,786,074",N/A,N/A,True
Team America: World Police,2004,R,15 Oct 2004,98 min,"Action, Comedy",Trey Parker,"Trey Parker, Matt Stone, Pam Brady","Trey Parker, Matt Stone, Elle Russ","Popular Broadway actor Gary Johnston is recruited by the elite counter-terrorism organization Team America: World Police. As the world begins to crumble around him, he must battle with terrorists, celebrities and falling in love.","English, French, Klingon, Korean, Arabic","United States, Germany",1 win & 11 nominations,https://m.media-amazon.com/images/M/MV5BMTM2Nzc4NjYxMV5BMl5BanBnXkFtZTcwNTM1MTcyMQ@@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '64/100'}",64,7.2,"171,660",tt0372588,movie,17 May 2005,"$32,786,074",N/A,N/A,True
The Edge of Seventeen,2016,R,18 Nov 2016,104 min,"Comedy, Drama",Kelly Fremon Craig,Kelly Fremon Craig,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner","High-school life gets even more unbearable for Nadine when her best friend, Krista, starts dating her older brother.",English,"United States, China",8 wins & 29 nominations,https://m.media-amazon.com/images/M/MV5BODE2NjE4NjYyMV5BMl5BanBnXkFtZTgwNzk3MjQ0OTE@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.3/10'}",77,7.3,"129,809",tt1878870,movie,14 Feb 2017,"$14,431,633",N/A,N/A,True
The Edge of Seventeen,2016,R,18 Nov 2016,104 min,"Comedy, Drama",Kelly Fremon Craig,Kelly Fremon Craig,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner","High-school life gets even more unbearable for Nadine when her best friend, Krista, starts dating her older brother.",English,"United States, China",8 wins & 29 nominations,https://m.media-amazon.com/images/M/MV5BODE2NjE4NjYyMV5BMl5BanBnXkFtZTgwNzk3MjQ0OTE@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '94%'}",77,7.3,"129,809",tt1878870,movie,14 Feb 2017,"$14,431,633",N/A,N/A,True
The Edge of Seventeen,2016,R,18 Nov 2016,104 min,"Comedy, Drama",Kelly Fremon Craig,Kelly Fremon Craig,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner","High-school life gets even more unbearable for Nadine when her best friend, Krista, starts dating her older brother.",English,"United States, China",8 wins & 29 nominations,https://m.media-amazon.com/images/M/MV5BODE2NjE4NjYyMV5BMl5BanBnXkFtZTgwNzk3MjQ0OTE@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '77/100'}",77,7.3,"129,809",tt1878870,movie,14 Feb 2017,"$14,431,633",N/A,N/A,True
The Haunting in Connecticut 2: Ghosts of Georgia,2013,R,01 Feb 2013,100 min,"Drama, Horror, Mystery",Tom Elkins,David Coggeshall,"Abigail Spencer, Chad Michael Murray, Katee Sackhoff","A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in i...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTk0MTA0NDAwOF5BMl5BanBnXkFtZTcwMDQ0NzQ4OA@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.3/10'}",26,5.3,"17,617",tt1457765,movie,16 Apr 2013,N/A,N/A,N/A,True
The Haunting in Connecticut 2: Ghosts of Georgia,2013,R,01 Feb 2013,100 min,"Drama, Horror, Mystery",Tom Elkins,David Coggeshall,"Abigail Spencer, Chad Michael Murray, Katee Sackhoff","A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in i...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTk0MTA0NDAwOF5BMl5BanBnXkFtZTcwMDQ0NzQ4OA@@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '19%'}",26,5.3,"17,617",tt1457765,movie,16 Apr 2013,N/A,N/A,N/A,True
The Haunting in Connecticut 2: Ghosts of Georgia,2013,R,01 Feb 2013,100 min,"Drama, Horror, Mystery",Tom Elkins,David Coggeshall,"Abigail Spencer, Chad Michael Murray, Katee Sackhoff","A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in i...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTk0MTA0NDAwOF5BMl5BanBnXkFtZTcwMDQ0NzQ4OA@@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '26/100'}",26,5.3,"17,617",tt1457765,movie,16 Apr 2013,N/A,N/A,N/A,True
The Last Boy Scout,1991,R,13 Dec 1991,105 min,"Action, Comedy, Crime",Tony Scott,"Shane Black, Greg Hicks","Bruce Willis, Damon Wayans, Chelsea Field","A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BN2QxYjAwNDUtYWIzMC00ZTg3LTg5YjMtOGM4YzAyZmUxMzI2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.0/10'}",52,7,"105,315",tt0102266,movie,18 Nov 2003,"$59,509,925",N/A,N/A,True
The Last Boy Scout,1991,R,13 Dec 1991,105 min,"Action, Comedy, Crime",Tony Scott,"Shane Black, Greg Hicks","Bruce Willis, Damon Wayans, Chelsea Field","A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BN2QxYjAwNDUtYWIzMC00ZTg3LTg5YjMtOGM4YzAyZmUxMzI2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '46%'}",52,7,"105,315",tt0102266,movie,18 Nov 2003,"$59,509,925",N/A,N/A,True
The Last Boy Scout,1991,R,13 Dec 1991,105 min,"Action, Comedy, Crime",Tony Scott,"Shane Black, Greg Hicks","Bruce Willis, Damon Wayans, Chelsea Field","A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BN2QxYjAwNDUtYWIzMC00ZTg3LTg5YjMtOGM4YzAyZmUxMzI2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '52/100'}",52,7,"105,315",tt0102266,movie,18 Nov 2003,"$59,509,925",N/A,N/A,True
The Lincoln Lawyer,2011,R,18 Mar 2011,118 min,"Crime, Drama, Mystery",Brad Furman,"John Romano, Michael Connelly","Matthew McConaughey, Marisa Tomei, Ryan Phillippe",A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.3/10'}",63,7.3,"241,566",tt1189340,movie,12 Jul 2011,"$58,009,200",N/A,N/A,True
The Lincoln Lawyer,2011,R,18 Mar 2011,118 min,"Crime, Drama, Mystery",Brad Furman,"John Romano, Michael Connelly","Matthew McConaughey, Marisa Tomei, Ryan Phillippe",A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '83%'}",63,7.3,"241,566",tt1189340,movie,12 Jul 2011,"$58,009,200",N/A,N/A,True
The Lincoln Lawyer,2011,R,18 Mar 2011,118 min,"Crime, Drama, Mystery",Brad Furman,"John Romano, Michael Connelly","Matthew McConaughey, Marisa Tomei, Ryan Phillippe",A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '63/100'}",63,7.3,"241,566",tt1189340,movie,12 Jul 2011,"$58,009,200",N/A,N/A,True
The Losers,2010,PG-13,23 Apr 2010,97 min,"Action, Adventure, Comedy",Sylvain White,"Peter Berg, James Vanderbilt, Andy Diggle","Idris Elba, Zoe Saldana, Jeffrey Dean Morgan","A CIA special forces team is betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.","English, Spanish, Sanskrit","United States, France",1 win & 7 nominations,https://m.media-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.2/10'}",44,6.2,"103,441",tt0480255,movie,20 Jul 2010,"$23,591,432",N/A,N/A,True
The Losers,2010,PG-13,23 Apr 2010,97 min,"Action, Adventure, Comedy",Sylvain White,"Peter Berg, James Vanderbilt, Andy Diggle","Idris Elba, Zoe Saldana, Jeffrey Dean Morgan","A CIA special forces team is betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.","English, Spanish, Sanskrit","United States, France",1 win & 7 nominations,https://m.media-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '48%'}",44,6.2,"103,441",tt0480255,movie,20 Jul 2010,"$23,591,432",N/A,N/A,True
The Losers,2010,PG-13,23 Apr 2010,97 min,"Action, Adventure, Comedy",Sylvain White,"Peter Berg, James Vanderbilt, Andy Diggle","Idris Elba, Zoe Saldana, Jeffrey Dean Morgan","A CIA special forces team is betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.","English, Spanish, Sanskrit","United States, France",1 win & 7 nominations,https://m.media-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '44/100'}",44,6.2,"103,441",tt0480255,movie,20 Jul 2010,"$23,591,432",N/A,N/A,True
The Machinist,2004,R,03 Dec 2004,101 min,"Drama, Thriller",Brad Anderson,Scott Kosar,"Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón",An industrial worker who hasn't slept in a year begins to doubt his own sanity.,"English, Spanish","Spain, France, United Kingdom, United States",7 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BNjk1NzBlY2YtNjJmNi00YTVmLWI2OTgtNDUxNDE5NjUzZmE0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '7.7/10'}",61,7.7,"394,499",tt0361862,movie,07 Jun 2005,"$1,082,715",N/A,N/A,True
The Machinist,2004,R,03 Dec 2004,101 min,"Drama, Thriller",Brad Anderson,Scott Kosar,"Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón",An industrial worker who hasn't slept in a year begins to doubt his own sanity.,"English, Spanish","Spain, France, United Kingdom, United States",7 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BNjk1NzBlY2YtNjJmNi00YTVmLWI2OTgtNDUxNDE5NjUzZmE0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '77%'}",61,7.7,"394,499",tt0361862,movie,07 Jun 2005,"$1,082,715",N/A,N/A,True
The Machinist,2004,R,03 Dec 2004,101 min,"Drama, Thriller",Brad Anderson,Scott Kosar,"Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón",An industrial worker who hasn't slept in a year begins to doubt his own sanity.,"English, Spanish","Spain, France, United Kingdom, United States",7 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BNjk1NzBlY2YtNjJmNi00YTVmLWI2OTgtNDUxNDE5NjUzZmE0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '61/100'}",61,7.7,"394,499",tt0361862,movie,07 Jun 2005,"$1,082,715",N/A,N/A,True
The Net,1995,PG-13,28 Jul 1995,114 min,"Action, Crime, Drama",Irwin Winkler,"John Brancato, Michael Ferris","Sandra Bullock, Jeremy Northam, Dennis Miller","A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.","English, Spanish",United States,2 wins,https://m.media-amazon.com/images/M/MV5BNjE4MjQyNjUtZTNmYy00ZmNlLTk2ODUtN2YzODIwNDdkM2EwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '5.9/10'}",51,5.9,"69,400",tt0113957,movie,19 Sep 2000,"$50,727,965",N/A,N/A,True
The Net,1995,PG-13,28 Jul 1995,114 min,"Action, Crime, Drama",Irwin Winkler,"John Brancato, Michael Ferris","Sandra Bullock, Jeremy Northam, Dennis Miller","A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.","English, Spanish",United States,2 wins,https://m.media-amazon.com/images/M/MV5BNjE4MjQyNjUtZTNmYy00ZmNlLTk2ODUtN2YzODIwNDdkM2EwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"{'Source': 'Rotten Tomatoes', 'Value': '44%'}",51,5.9,"69,400",tt0113957,movie,19 Sep 2000,"$50,727,965",N/A,N/A,True
The Net,1995,PG-13,28 Jul 1995,114 min,"Action, Crime, Drama",Irwin Winkler,"John Brancato, Michael Ferris","Sandra Bullock, Jeremy Northam, Dennis Miller","A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.","English, Spanish",United States,2 wins,https://m.media-amazon.com/images/M/MV5BNjE4MjQyNjUtZTNmYy00ZmNlLTk2ODUtN2YzODIwNDdkM2EwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"{'Source': 'Metacritic', 'Value': '51/100'}",51,5.9,"69,400",tt0113957,movie,19 Sep 2000,"$50,727,965",N/A,N/A,True
The Original Kings of Comedy,2000,R,18 Aug 2000,115 min,"Comedy, Documentary",Spike Lee,"Cedric the Entertainer, Steve Harvey, D.L. Hughley","Steve Harvey, D.L. Hughley, Cedric the Entertainer",A concert film featuring four major African American stand up comedians.,English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BMTI5NDY1NDU1M15BMl5BanBnXkFtZTcwODcyNTMyMQ@@._V1_SX300.jpg,"{'Source': 'Internet Movie Database', 'Value': '6.8/10'}",73,6.8,"5,886",tt0236388,movie,27 Feb 2001,"$38,182,790",N/A,N/A,True
